Price,Area,No. of Bedrooms
11299999,1010,2
9200000,795,2
5500000,1431,3
4518000,2074,4
4149000,1659,3
5764000,1110,3
4149000,1064,3
4140000,960,2
110000000,1413,3
110000000,2074,4
6669000,991,2
6268000,907,3
4047999,1056,3
4977000,1987,4
4405000,1431,3
5522000,1080,2
4405000,1004,2
4977000,922,2
7623000,1281,3
16000000,922,2
2800000,920,2
10200000,7000,5
6740000,7000,4
7669000,1170,2
3500000,1393,3
2394000,1265,3
5500000,905,2
6000000,801,1
3500000,1004,2
3500000,801,1
4000000,905,2
4000000,1386,3
21000000,1828,3
42000000,615,2
8300000,1719,3
72600000,1314,2
6669000,1495,3
4515000,780,2
3256000,840,2
6123000,1450,3
11500000,1450,3
10100000,1500,3
10500000,1450,3
14100000,1400,3
6669000,1400,3
10100000,1500,2
5262000,3000,4
2553000,1414,3
2927000,4527,3
4629000,1170,2
3256000,1199,3
2633000,944,2
6000000,1424,3
8043000,2052,4
3584000,1785,4
8159999,2026,3
2428000,1572,3
2633000,1170,2
4881000,1785,4
2440000,1012,2
5330000,982,2
4047999,861,2
10500000,1342,3
4945000,944,2
2784000,1013,2
6890000,1250,2
3163000,1915,4
10500000,1215,3
4000000,1454,3
7300000,852,2
7344000,1013,2
2548000,1375,3
7800000,800,3
6094000,1099,3
120000000,964,2
5461000,1630,3
5126000,1075,2
5594000,870,2
3080000,1392,3
2766000,1110,3
6950000,1435,3
5465000,900,2
4505000,997,3
4602000,1224,3
4301000,728,2
4505000,1224,3
6113000,1451,3
3683000,6000,4
3524000,993,2
3597999,1486,3
3590999,1351,3
3590999,744,2
3200000,668,1
7102000,1121,2
6809999,1127,3
3838000,929,2
3967000,949,2
12900000,887,2
2394000,929,2
7466000,1360,3
18500000,1151,3
10000000,1007,2
130000000,947,2
190000000,945,2
130000000,945,2
5283000,750,2
6555000,1544,3
9687000,1285,3
2146000,1172,3
2147000,1167,3
6327000,1870,3
2147000,840,2
2147000,1224,3
10100000,1751,3
6327000,1150,2
6500000,6000,4
4200000,8750,5
8000000,6000,4
6327000,1016,2
6327000,1150,2
6669000,1550,3
8265000,795,2
14300000,826,2
6000000,1110,2
4061999,826,2
4992000,826,2
5445000,1785,4
4522000,1110,2
4099000,1226,3
9223000,930,2
2548000,1250,2
2548000,1110,2
4788000,1110,2
3960000,1170,2
10100000,1450,3
16100000,2300,4
4872000,888,3
4639000,1113,3
13500000,960,2
2108000,1210,3
7618000,1005,3
8400000,911,2
3049000,1512,3
2394000,728,2
4560000,728,2
8265000,1140,2
6327000,943,2
2500000,1785,4
7433000,2080,4
41700000,1160,3
41700000,1031,2
13100000,1501,3
2927000,680,2
8988000,1621,3
21400000,1269,3
6426000,1173,3
4681000,840,2
6169000,1322,3
5365000,1450,3
9705000,1110,2
4560000,800,2
4940000,1276,2
9936000,3483,4
6233000,3481,4
10000000,1900,3
4408000,861,2
2089999,1605,3
8563000,2524,4
14900000,1260,3
7373999,918,2
6216000,1259,3
5602000,1095,3
2656000,2022,3
4518000,1200,3
4629000,1300,2
10500000,2160,4
4599000,1355,2
4218000,1787,4
10800000,1002,3
7295999,789,2
10900000,1369,3
6440000,2450,4
10900000,1209,3
12800000,1110,2
9200000,1353,3
14600000,830,2
12800000,1004,2
5171000,1342,3
6440000,2026,3
12800000,1600,3
4461000,917,2
14600000,2234,3
6669000,1303,2
12800000,1920,3
3689000,1150,2
8148000,1920,3
7295999,2210,4
12800000,1164,3
4065000,2520,4
4680000,2210,4
8400000,1361,3
10100000,1150,2
6484000,2210,4
8164000,1174,3
5436000,2520,4
3260000,1170,2
3617000,2210,4
6328000,971,2
8176000,1455,3
2200000,1303,2
3952000,2210,4
60100000,968,2
9968000,851,2
135000000,1500,3
15000000,1466,3
11000000,1441,3
4208000,1570,3
10100000,1208,3
6669000,815,2
4608000,952,2
9148000,1130,2
,,
4850000,720,1
4500000,600,1
6700000,650,1
4500000,650,1
5000000,665,1
17000000,2000,4
12500000,1550,3
10500000,1370,3
10500000,1356,3
15000000,1680,3
8700000,980,2
9000000,1000,2
11000000,1060,2
10500000,1095,2
9700000,1155,2
10500000,1150,2
8000000,1250,2
8500000,990,2
9300000,1078,2
9900000,1150,2
8000000,1150,2
9000000,1060,2
4200000,680,1
28000000,2470,4
40000000,2100,4
16000000,2200,4
17000000,2235,4
9500000,1025,2
9500000,950,2
7500000,895,2
8500000,1114,2
13000000,1197,2
13700000,1380,2
8000000,1050,2
10500000,1240,2
7700000,1110,2
7500000,1050,2
9000000,1160,2
9300000,1078,2
6000000,555,1
6200000,650,1
5000000,600,1
6500000,650,1
5200000,700,1
4200000,646,1
5500000,560,1
5500000,670,1
6000000,740,1
5500000,636,1
4200000,680,1
16500000,1635,3
11399999,1550,3
13500000,1500,3
22500000,1850,3
40000000,2100,4
5700000,610,1
4800000,655,1
4500000,660,1
4300000,650,1
4500000,680,1
5300000,670,1
4803000,655,1
13000000,1800,3
15500000,1645,3
13000000,1395,3
8500000,1150,2
9400000,1200,2
8000000,1150,2
4500000,615,1
5300000,670,1
6000000,765,1
5600000,650,1
4803000,655,1
17500000,1760,3
12000000,1415,3
15000000,1685,3
13000000,1800,3
16600000,1650,3
13000000,1395,3
9400000,1200,2
16600000,1650,3
13000000,1395,3
9400000,1200,2
8000000,1150,2
5700000,650,1
5500000,560,1
6000000,765,1
5600000,650,1
4900000,655,1
13500000,1390,3
22000000,1590,3
17500000,1760,3
17800000,1716,3
14000000,1680,3
7200000,1050,2
7000000,1100,2
15000000,1635,3
10000000,1078,2
17500000,1760,3
11000000,1415,3
13000000,1800,3
12500000,1147,2
13000000,1197,2
15000000,1300,3
7500000,1050,2
9500000,1240,2
9000000,1160,2
6200000,650,1
5500000,650,1
5000000,600,1
5000000,550,1
5500000,550,1
4200000,650,1
5200000,700,1
4200000,646,1
6500000,650,1
6000000,740,1
5000000,570,1
5500000,670,1
4200000,680,1
5500000,636,1
4300000,640,1
15500000,1700,3
16500000,1635,3
11399999,1550,3
12000000,1530,3
13500000,1500,3
16000000,1750,3
22000000,1590,3
11000000,1415,3
16600000,1650,3
14000000,1687,3
8500000,1150,2
7500000,1050,2
6000000,555,1
4900000,600,1
4200000,646,1
6500000,650,1
4500000,650,1
6000000,740,1
5500000,670,1
4300000,640,1
5500000,650,1
13500000,1400,3
16000000,1750,3
15000000,1780,3
11000000,1415,3
14000000,1687,3
6900000,1100,2
8300000,1050,2
9000000,1160,2
5100000,700,1
5200000,625,1
4200000,646,1
5500000,670,1
5500000,550,1
6500000,650,1
5400000,650,1
5300000,660,1
5500000,550,1
5000000,570,1
11000000,1415,3
14000000,1550,3
17100000,1760,3
16000000,1750,3
11800000,1475,3
6000000,759,1
4850000,600,1
4300000,640,1
4500000,550,1
4100000,620,1
5000000,550,1
5500000,745,1
4500000,580,1
5000000,570,1
5300000,670,1
19000000,1845,3
15500000,1700,3
13500000,1400,3
13600000,1680,3
15500000,1645,3
16500000,1585,3
8600000,1350,2
10000000,1075,2
10500000,1155,2
4700000,625,1
6200000,720,1
4500000,550,1
6900000,735,1
4500000,580,1
10000000,1505,3
13000000,1630,3
11000000,1550,3
13000000,1455,3
16000000,1750,3
10500000,1098,2
13000000,1210,2
9500000,1000,2
4500000,550,1
11000000,1550,3
11000000,1550,3
13000000,1630,3
13600000,1680,3
16200000,1650,3
15000000,1440,3
13200000,1370,3
7500000,1022,2
9500000,1000,2
15000000,1760,3
7500000,1100,2
13000000,1550,3
16200000,1675,3
11000000,1060,2
11600000,1150,2
5600000,670,1
8000000,900,2
9500000,1088,2
2018000,375,1
65000000,1200,2
45000000,1717,3
16500000,750,2
2375000,525,1
19500000,1200,2
2000000,420,1
2500000,540,1
2250000,415,1
2700000,650,1
22000000,1100,2
17000000,1105,2
43500000,2600,3
4760000,700,1
18100000,1296,2
23800000,1638,3
21200000,1465,3
8600000,700,1
36500000,2030,3
23700000,1450,3
21400000,1100,2
12500000,800,2
18000000,1500,3
13200000,1100,2
35300000,1962,3
15300000,950,2
25000000,1440,3
13899999,1200,2
33500000,1785,3
14500000,775,2
9000000,765,1
13500000,910,2
9000000,640,1
21600000,1264,2
13700000,1056,2
27799999,1810,3
27900000,1656,3
81600000,3888,4
38600000,2030,3
17000000,1114,3
60100000,3585,4
27900000,1404,2
31500000,1620,3
37500000,2780,4
31000000,1672,3
21100000,1200,2
16500000,1200,2
16000000,1250,2
26000000,1840,3
15200000,1170,2
2300000,310,1
33000000,1245,3
29000000,1153,3
11200000,573,2
9000000,1100,2
8500000,1135,2
9000000,1060,2
11500000,560,1
12100000,1150,2
11000000,1054,2
27000000,1695,3
21600000,1579,3
30200000,2153,3
41200000,1872,4
30500000,1717,3
36700000,1675,4
23800000,1672,3
20500000,1457,3
5500000,425,1
9000000,560,1
32500000,1200,2
8500000,575,1
8500000,575,1
9000000,400,1
2500000,300,1
5500000,400,1
8000000,650,1
27500000,1600,3
11500000,860,1
35900000,1320,2
42000000,1200,2
33100000,1320,2
106000000,2826,3
101400000,2880,3
32500000,997,3
18500000,1038,2
11000000,600,1
9200000,400,1
50100000,2800,4
33000000,1400,3
34100000,1500,3
21800000,1412,3
21800000,1412,3
21200000,1412,3
3000000,545,1
11000000,585,1
17900000,1000,2
19500000,1050,2
19500000,1014,2
16000000,900,2
11500000,600,1
10500000,700,2
6400000,1550,3
90000000,5245,5
2100000,529,1
3600000,530,1
9200000,1260,2
9000000,1260,2
9200000,1150,2
5300000,690,1
15500000,1240,3
9500000,1260,2
9000000,1240,2
10100000,1265,2
10800000,1260,2
11000000,1255,2
7200000,1055,2
7000000,1060,2
12700000,1238,2
8500000,1150,2
8500000,1165,2
7700000,1080,2
11000000,1470,3
6000000,610,1
9200000,1180,2
15000000,1735,3
11000000,1230,2
4500000,599,1
8800000,980,2
16500000,1654,3
16800000,1665,3
16299999,1640,3
15500000,1650,3
4900000,980,2
3400000,730,1
4800000,1020,2
6200000,1075,2
33700000,1600,3
50100000,2800,4
10700000,715,1
15000000,1016,2
18500000,1000,2
17600000,1100,2
7000000,1060,2
12700000,1238,2
8500000,1150,2
8500000,1165,2
7700000,1080,2
11000000,1470,3
6000000,610,1
9200000,1180,2
15000000,1735,3
11000000,1230,2
4500000,599,1
8800000,980,2
16500000,1654,3
16800000,1665,3
16299999,1640,3
15500000,1650,3
5000000,578,1
5000000,650,1
4000000,600,1
5000000,600,1
6250000,625,1
4800000,600,1
3800000,560,1
3600000,580,1
4400000,530,1
5000000,650,1
9000000,1450,2
2600000,380,1
2600000,400,1
21000000,620,2
4900000,980,2
3400000,730,1
4800000,1020,2
6200000,1075,2
18500000,1038,2
19600000,1250,2
18600000,1067,2
21500000,1200,2
11000000,780,2
13799999,1020,2
14000000,671,1
22000000,1650,3
14500000,1360,2
25000000,1600,3
11500000,1250,2
4000000,750,1
2500000,450,1
2300000,410,1
45000000,1168,2
5700000,516,1
9600000,900,1
2010000,600,1
2005000,575,1
2548000,675,1
2492000,660,1
2418000,640,1
2400000,690,1
21700000,900,2
16700000,1150,2
2900000,350,1
11500000,950,2
21700000,900,2
4000000,620,1
6400000,980,2
6900000,950,2
7500000,890,2
5425000,619,1
5700000,710,1
7100000,887,2
7800000,1005,2
5900000,950,2
6200000,660,1
5500000,650,1
5000000,650,1
4050000,638,1
5050000,675,2
7400000,890,2
6800000,1006,2
3000000,420,1
5200000,850,1
6700000,1005,2
6900000,900,2
7950000,940,2
5460000,620,1
4950000,650,2
7000000,1000,2
8575000,1100,2
4800000,600,1
2700000,350,1
7900000,940,2
36000000,900,2
35000000,700,2
30000000,850,2
35000000,800,2
35000000,800,2
2100000,770,1
14500000,989,2
14900000,1550,3
3700000,550,1
2700000,416,1
3850000,510,1
2850000,305,1
12100000,1251,2
6800000,989,2
6000000,850,2
6850000,989,2
5500000,900,2
9200000,1500,3
5000000,650,1
17500000,1750,3
9400000,1240,2
16500000,1560,3
3700000,640,1
2700000,350,1
8000000,1050,2
22000000,1770,3
10200000,1230,2
3100000,450,1
5500000,655,1
32799999,780,2
32799999,780,2
11000000,550,1
12000000,510,1
17000000,1270,2
2900000,558,1
36100000,1237,3
3682000,715,1
11600000,1179,2
2100000,495,1
2700000,570,1
3600000,575,1
2865000,675,1
2374000,634,1
5200000,580,1
14000000,1185,3
62500000,2665,3
26500000,1305,3
13000000,995,2
10600000,1014,2
11000000,756,2
36100000,1237,3
3682000,715,1
3600000,575,1
2865000,675,1
11600000,1179,2
2100000,495,1
2700000,570,1
3985000,670,1
2200000,500,1
2300000,500,1
2650000,673,1
4600000,650,1
2374000,634,1
5000000,735,1
7200000,952,2
72000000,1141,3
6100000,1150,2
18500000,1250,2
4700000,650,1
4100000,690,1
4000000,670,1
4300000,654,1
3950000,630,1
3850000,635,1
22500000,1750,3
17000000,1250,2
6000000,687,1
11100000,1310,2
3500000,690,1
5200000,1070,2
5800000,540,1
6200000,1135,2
27500000,3000,4
15500000,1500,3
13799999,1440,2
3400000,704,1
3500000,688,1
5200000,667,1
2400000,625,1
4900000,650,1
11100000,1310,2
3500000,690,1
5200000,1070,2
5800000,540,1
6200000,1135,2
27500000,3000,4
15500000,1500,3
13799999,1440,2
3400000,704,1
3500000,688,1
5200000,667,1
2400000,625,1
4900000,650,1
4500000,610,1
14500000,1560,3
8200000,1150,2
29500000,2130,3
4900000,665,1
5000000,1155,2
5300000,1120,2
7000000,1000,2
3588000,690,1
3800000,655,1
3500000,655,1
3700000,650,1
8500000,1220,2
4900000,700,1
5400000,547,1
60100000,1435,3
3000000,650,1
3650000,665,1
4200000,690,1
3001000,675,1
6800000,1250,2
3300000,625,1
2850000,530,1
2100000,395,1
6300000,1090,2
6400000,1010,2
6000000,1010,2
5400000,547,1
60100000,1435,3
3000000,650,1
3650000,665,1
4200000,690,1
3001000,675,1
7200000,952,2
6100000,1150,2
4000000,568,2
7500000,1107,3
2580000,605,1
3594000,850,2
5760000,778,2
6952000,802,2
2451000,570,1
6137000,829,2
5600000,710,1
8600000,1227,3
8100000,1108,3
8100000,1032,2
7500000,985,2
6800000,880,2
6200000,829,2
5600000,802,2
6000000,709,2
4100000,534,1
4800000,965,2
3700000,730,1
4600000,930,2
3350000,650,1
85000000,2350,4
6500000,650,1
18000000,1462,3
8500000,676,1
125000000,2904,4
80000000,1500,2
28800000,1638,3
30000000,1701,3
45100000,2376,3
39200000,2061,3
25400000,1431,2
15200000,1050,2
20000000,1260,2
29000000,1404,2
30000000,1200,3
46500000,1413,2
33400000,2016,3
2035000,574,1
8500000,507,1
12500000,1151,2
6600000,550,2
6900000,565,2
6800000,547,2
6700000,556,2
3000000,950,2
4500000,600,2
5300000,600,2
3000000,600,1
4500000,800,2
5300000,275,1
10500000,1050,2
10000000,1155,2
16000000,1350,2
17000000,1760,3
11700000,1650,3
7500000,725,1
23000000,1300,3
3000000,950,2
4500000,600,2
5300000,600,2
3000000,600,1
4500000,800,2
5300000,275,1
3000000,275,1
2000000,275,1
2000000,275,1
5300000,275,1
5300000,275,1
4500000,1065,2
2000000,275,1
2000000,275,1
5300000,275,1
3000000,275,1
2000000,275,1
5300000,275,1
5300000,275,1
2000000,275,1
5300000,275,1
5300000,275,1
2000000,275,1
2000000,275,1
2000000,275,1
2000000,275,1
8500000,275,1
5300000,275,1
2000000,275,1
5300000,275,1
5300000,275,1
3000000,275,1
2000000,275,1
3000000,530,1
8800000,600,1
17000000,1245,2
20700000,1257,2
18000000,1175,2
17500000,1053,2
18500000,1052,2
3874000,730,1
8500000,650,2
9600000,650,1
10800000,650,1
18500000,1050,2
21000000,1250,2
15000000,1050,2
21000000,1150,2
30000000,1450,3
30000000,1450,3
27000000,1550,3
22100000,1075,2
22100000,1075,2
8500000,650,2
9600000,650,1
10800000,650,1
18500000,1050,2
21000000,1250,2
15000000,1050,2
21000000,1150,2
30000000,1450,3
30000000,1450,3
27000000,1550,3
22100000,1075,2
22100000,1075,2
18500000,1350,3
10500000,650,1
16500000,1050,2
9600000,650,1
28500000,1350,3
28000000,1650,3
19000000,1050,2
18800000,1350,3
27000000,1650,3
15000000,950,2
24000000,1300,3
11200000,600,1
19000000,1165,2
27500000,1357,3
23000000,1500,3
10000000,650,1
17000000,1050,2
15500000,1050,2
14500000,950,2
20500000,1150,2
22500000,1100,2
26500000,1450,3
23000000,1100,3
18000000,1350,3
19000000,1350,3
29000000,1650,3
16500000,1050,2
20500000,1150,2
19000000,1150,3
20500000,1050,2
9800000,585,1
9800000,585,1
21000000,1250,2
14500000,950,2
16500000,1050,2
18000000,1050,2
21000000,1250,2
15000000,1050,2
29000000,1650,3
29000000,1650,3
16500000,1050,2
28200000,1170,3
26400000,1014,3
16800000,764,2
18600000,820,2
17500000,1050,2
26000000,1350,3
28000000,1350,3
16000000,1350,2
17000000,1760,3
11700000,1650,3
7500000,725,1
23000000,1300,3
10900000,654,1
7400000,400,1
7300000,450,1
17600000,1100,2
7500000,385,1
36100000,1346,3
6000000,810,2
4200000,700,2
9800000,1417,3
3500000,783,2
5800000,770,1
2700000,400,1
4200000,750,2
6400000,1180,2
3500000,565,1
9500000,850,2
7000000,450,1
17500000,950,2
19500000,1250,3
26000000,1350,3
19500000,1200,3
16000000,850,2
19000000,1350,3
27000000,1650,3
27000000,1650,3
18000000,1350,3
20500000,1150,2
26500000,1450,3
18500000,1350,3
20000000,1250,3
19100000,1100,3
30000000,1450,3
22500000,1100,2
12000000,560,2
12000000,1000,2
28000000,1580,3
21500000,1345,3
2170000,505,1
19500000,1225,2
9000000,1026,2
3500000,900,2
9500000,852,2
13000000,1157,2
16000000,874,2
35000000,969,2
34800000,950,2
7900000,1115,2
4700000,690,1
3800000,422,1
9800000,936,2
5900000,576,1
11299999,600,1
15500000,907,2
8725000,1175,2
13200000,1525,2
6800000,543,1
31000000,1267,3
40000000,1735,3
58500000,3410,4
40199999,1850,3
5000000,702,1
6500000,566,1
21500000,1310,3
6400000,506,1
6400000,509,1
7000000,950,2
2350000,685,1
29500000,2415,4
10500000,900,2
11000000,1440,3
2800000,650,1
8000000,820,2
2600000,590,1
6000000,650,1
4800000,700,1
17500000,1600,3
10000000,1140,2
16500000,1502,3
17500000,1600,3
4800000,650,1
14000000,1600,3
10000000,1140,2
10000000,1325,2
12500000,1725,3
13500000,1256,2
16500000,1600,3
16500000,1600,3
21000000,2030,3
12500000,1725,3
16000000,1680,3
17000000,1810,3
10000000,1325,2
12500000,1725,3
9500000,1210,2
31100000,3275,4
16000000,1680,3
17000000,1810,3
10000000,1325,2
12500000,1725,3
9500000,1210,2
31100000,3275,4
30400000,3205,4
12300000,1305,2
11600000,1230,2
16000000,1725,3
9600000,1210,2
16500000,1660,3
18500000,1700,3
15500000,1130,2
17900000,1810,3
30400000,3205,4
13300000,1482,3
28000000,1890,4
8500000,484,1
180000000,2200,3
3000000,320,1
29400000,1618,3
31000000,1475,3
24500000,1350,3
22000000,1300,2
16000000,970,2
17500000,1500,3
31500000,1786,3
26500000,1500,3
47000000,1920,4
21000000,1350,2
6100000,400,1
100000000,2000,3
13500000,640,2
5500000,510,1
4500000,650,1
16500000,1175,2
4800000,661,1
21500000,1500,3
360000000,5476,5
5500000,619,1
5600000,619,1
9500000,1250,2
7000000,995,2
16000000,1700,3
10500000,1420,3
7600000,1100,2
7400000,1080,2
7000000,1080,2
3200000,410,1
5000000,650,1
6400000,925,2
8500000,1200,3
8700000,1160,2
8200000,1005,2
6500000,1255,2
8300000,1256,2
21500000,1500,3
360000000,5476,5
18500000,1150,2
9350000,1236,2
10000000,1700,3
7000000,1003,2
5800000,1000,2
4800000,653,1
11000000,1575,3
8500000,1089,2
48000000,1296,2
72500000,2014,3
70000000,1503,2
175000000,1903,4
86500000,1376,3
120000000,3600,4
75000000,1706,3
2600000,686,1
4500000,650,1
16500000,1175,2
4800000,661,1
21500000,1500,3
360000000,5476,5
18500000,1150,2
9000000,1005,2
7500000,1220,3
11000000,600,1
22500000,1189,3
14500000,1000,2
14500000,1100,2
13000000,1100,2
6500000,650,1
7000000,400,1
7800000,1055,2
5100000,710,1
9000000,417,1
17000000,999,2
21500000,1080,2
32000000,1300,3
5300000,1100,2
3800000,738,1
16000000,900,2
23000000,1500,3
16299999,900,2
13899999,800,2
21000000,900,2
20000000,900,2
21000000,900,2
18500000,1200,3
20500000,900,2
12500000,510,1
40000000,1735,3
11000000,670,1
150000000,2710,3
19500000,800,1
55000000,1388,2
45000000,1100,2
400000000,3638,4
70000000,1700,3
85000000,1700,3
35000000,2450,4
18000000,1165,3
11200000,1025,2
3100000,450,1
7500000,900,2
4500000,603,1
13500000,1340,2
16000000,1550,2
11000000,1160,2
6500000,650,1
5600000,610,1
7200000,860,1
5500000,640,1
6000000,560,1
13200000,1260,2
6000000,850,1
11500000,1095,2
15000000,1500,3
5000000,500,1
5600000,635,1
4600000,610,1
9500000,1065,2
12700000,1251,2
9500000,1065,2
14000000,1320,2
10500000,1136,2
9900000,1125,2
10000000,1098,2
13000000,1300,2
7800000,735,1
4200000,640,1
9800000,1090,2
4500000,800,1
15000000,1300,3
5300000,560,1
16000000,1400,3
11100000,1117,2
12700000,1125,2
6000000,675,1
11000000,1100,2
5000000,650,1
6500000,675,1
5500000,450,1
13000000,1300,2
5500000,640,1
7200000,860,1
6000000,560,1
5500000,650,1
10500000,1075,2
7000000,735,1
4600000,600,1
8000000,1000,2
10600000,1070,2
11500000,1182,2
10500000,911,2
11100000,1117,2
12700000,1125,2
9900000,1025,2
3800000,555,1
3600000,600,1
3700000,550,1
3000000,600,1
7600000,950,3
4600000,610,1
9500000,1065,2
12700000,1251,2
9500000,1065,2
14000000,1320,2
10500000,1136,2
9900000,1125,2
10000000,1098,2
13000000,1300,2
7800000,735,1
4200000,640,1
9800000,1090,2
4500000,800,1
15000000,1300,3
5300000,560,1
16000000,1400,3
11100000,1117,2
12700000,1125,2
6000000,675,1
11000000,1100,2
7200000,860,1
6000000,560,1
5500000,650,1
10500000,1075,2
7000000,735,1
4600000,600,1
8000000,1000,2
10600000,1070,2
11500000,1182,2
10500000,911,2
11100000,1117,2
12700000,1125,2
9900000,1025,2
3800000,555,1
3600000,600,1
3700000,550,1
3000000,600,1
7600000,950,3
33000000,1472,3
2100000,370,1
8000000,715,1
21000000,1771,3
25500000,1650,3
16000000,1650,3
112500000,1340,3
5500000,690,1
13000000,816,2
8000000,810,2
8500000,1000,2
14500000,1250,2
6990000,473,1
8500000,1000,2
14000000,1016,2
10000000,785,2
13000000,1290,2
11500000,1227,2
17500000,1630,3
14000000,1200,2
14000000,1200,2
19000000,1500,3
70000000,1700,3
85000000,1700,3
85000000,2000,3
85000000,1700,3
8200000,525,1
12000000,540,1
2800000,525,1
29000000,1350,3
11000000,1131,2
9500000,1400,3
6500000,800,2
3700000,500,1
10500000,900,2
12000000,1050,2
8500000,1225,3
18000000,1100,2
25000000,1400,3
14000000,1000,2
30000000,1480,3
9500000,1150,2
9900000,1150,2
18500000,1700,3
8200000,1015,2
9300000,1150,2
5800000,750,1
14200000,1800,3
15500000,1605,3
7900000,1040,2
10500000,1580,3
11000000,1255,2
5300000,660,1
10100000,1580,3
10000000,1100,2
13000000,1150,2
11399999,1133,2
31500000,1423,3
23300000,1500,3
110000000,3300,4
10000000,440,1
3500000,475,1
9200000,750,1
29000000,1050,3
56000000,2200,3
15500000,600,1
8000000,640,1
7200000,657,1
7500000,550,1
18000000,1309,3
16200000,1850,3
15500000,680,1
15000000,880,2
15000000,880,2
14000000,690,1
13500000,950,1
23000000,925,3
7500000,650,1
9000000,990,2
6500000,610,1
8000000,806,2
19000000,1050,2
15000000,880,2
15000000,880,2
14000000,690,1
13500000,950,1
56000000,2200,3
23000000,925,3
11100000,655,2
52500000,1144,3
9500000,1200,2
13500000,1050,2
18000000,1335,2
12600000,1150,2
12600000,1150,2
12600000,1150,2
38000000,2120,3
12600000,1150,2
25000000,1950,3
17100000,1150,2
